AISC MANUAL LABEL,TYPE,Weight,Area,Depth,Height,Outer Diameter,bf,B,ID,tw,tf,T,TNOM,TDES,Kdes,Kdet,K1,X,Y,E0,XP,YP,bf/2tf,B_T,h/t,H_T,D_T,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,rz,J,Cw,C,WNO,SW,QF,QW,RO,H,TAN_ALPHA,QS
,,lbs,in2,in,in,in,in,in,in,in,in,,in,in,in,in,IN,,,,,,,,,,,in4,in3,in3,in,in4,in3,in3,in,in,in4,in6,,,,,,,,,
HSS10X3X5/16,HSS,25.4,7.01,,10,,,3,,,,,0.3125,0.291,,,,,,,,,,7.31,,31.4,,76.3,20.3,15.3,3.30,11.0,8.42,7.30,1.25,,33.0,0.313,15.2,,,,,,,,
HSS10X3X1/4,HSS,20.7,5.70,,10,,,3,,,,,0.25,0.233,,,,,,,,,,9.88,,39.9,,63.6,16.7,12.7,3.34,9.28,6.99,6.19,1.28,,27.6,0.250,12.5,,,,,,,,
HSS10X3X3/16,HSS,15.8,4.32,,10,,,3,,,,,0.1875,0.174,,,,,,,,,,14.2,,54.5,,49.4,12.8,9.87,3.38,7.33,5.41,4.89,1.30,,21.5,0.188,9.64,,,,,,,,
HSS10X3X1/8,HSS,10.7,2.93,,10,,,3,,,,,0.125,0.116,,,,,,,,,,22.9,,83.2,,34.2,8.80,6.83,3.42,5.16,3.74,3.44,1.33,,14.9,0.125,6.61,,,,,,,,
HSS10X2X3/8,HSS,27.4,7.58,,10,,,2,,,,,0.375,0.349,,,,,,,,,,2.73,,25.7,,71.7,20.3,14.3,3.08,4.70,5.76,4.70,0.787,,15.9,0.375,11.0,,,,,,,,
HSS10X2X5/16,HSS,23.3,6.43,,10,,,2,,,,,0.3125,0.291,,,,,,,,,,3.87,,31.4,,62.6,17.5,12.5,3.12,4.24,5.06,4.24,0.812,,14.2,0.313,9.56,,,,,,,,
HSS10X2X1/4,HSS,19.0,5.24,,10,,,2,,,,,0.25,0.233,,,,,,,,,,5.58,,39.9,,52.5,14.4,10.5,3.17,3.67,4.26,3.67,0.838,,12.2,0.250,7.99,,,,,,,,
HSS10X2X3/16,HSS,14.5,3.98,,10,,,2,,,,,0.1875,0.174,,,,,,,,,,8.49,,54.5,,41.0,11.1,8.19,3.21,2.97,3.34,2.97,0.864,,9.74,0.188,6.22,,,,,,,,
HSS10X2X1/8,HSS,9.85,2.70,,10,,,2,,,,,0.125,0.116,,,,,,,,,,14.2,,83.2,,28.5,7.65,5.70,3.25,2.14,2.33,2.14,0.890,,6.90,0.125,4.31,,,,,,,,
HSS9X9X5/8,HSS,67.6,18.7,,9,,,9,,,,,0.625,0.581,,,,,,,,,,12.5,,12.5,,216,58.1,47.9,3.40,,,,,,356,,81.6,,,,,,,,
HSS9X9X1/2,HSS,55.5,15.3,,9,,,9,,,,,0.5,0.465,,,,,,,,,,16.4,,16.4,,183,48.4,40.6,3.45,,,,,,296,,67.4,,,,,,,,
HSS9X9X3/8,HSS,42.7,11.8,,9,,,9,,,,,0.375,0.349,,,,,,,,,,22.8,,22.8,,145,37.8,32.2,3.51,,,,,,231,,52.1,,,,,,,,
HSS9X9X5/16,HSS,36.0,9.92,,9,,,9,,,,,0.3125,0.291,,,,,,,,,,27.9,,27.9,,124,32.1,27.6,3.54,,,,,,196,,44.0,,,,,,,,
HSS9X9X1/4,HSS,29.2,8.03,,9,,,9,,,,,0.25,0.233,,,,,,,,,,35.6,,35.6,,102,26.2,22.7,3.56,,,,,,159,,35.8,,,,,,,,
HSS9X9X3/16,HSS,22.2,6.06,,9,,,9,,,,,0.1875,0.174,,,,,,,,,,48.7,,48.7,,78.2,20.0,17.4,3.59,,,,,,121,,27.1,,,,,,,,
HSS9X9X1/8,HSS,15.0,4.09,,9,,,9,,,,,0.125,0.116,,,,,,,,,,74.6,,74.6,,53.5,13.6,11.9,3.62,,,,,,82.0,,18.3,,,,,,,,
HSS9X7X5/8,HSS,59.1,16.4,,9,,,7,,,,,0.625,0.581,,,,,,,,,,9.05,,12.5,,174,48.3,38.7,3.26,117,40.5,33.5,2.68,,235,0.625,62.0,,,,,,,,
HSS9X7X1/2,HSS,48.7,13.5,,9,,,7,,,,,0.5,0.465,,,,,,,,,,12.1,,16.4,,149,40.5,33.0,3.32,100,34.0,28.7,2.73,,197,0.500,51.5,,,,,,,,
HSS9X7X3/8,HSS,37.6,10.4,,9,,,7,,,,,0.375,0.349,,,,,,,,,,17.1,,22.8,,119,31.8,26.4,3.38,80.4,26.7,23.0,2.78,,154,0.375,40.0,,,,,,,,
HSS9X7X5/16,HSS,31.8,8.76,,9,,,7,,,,,0.3125,0.291,,,,,,,,,,21.1,,27.9,,102,27.1,22.6,3.41,69.2,22.8,19.8,2.81,,131,0.313,33.9,,,,,,,,
HSS9X7X1/4,HSS,25.8,7.10,,9,,,7,,,,,0.25,0.233,,,,,,,,,,27.0,,35.6,,84.1,22.2,18.7,3.44,57.2,18.7,16.3,2.84,,107,0.250,27.6,,,,,,,,
HSS9X7X3/16,HSS,19.7,5.37,,9,,,7,,,,,0.1875,0.174,,,,,,,,,,37.2,,48.7,,64.7,16.9,14.4,3.47,44.1,14.3,12.6,2.87,,81.7,0.188,20.9,,,,,,,,
HSS9X5X5/8,HSS,50.6,14.0,,9,,,5,,,,,0.625,0.581,,,,,,,,,,5.61,,12.5,,133,38.5,29.6,3.08,52.0,25.3,20.8,1.92,,128,0.625,42.5,,,,,,,,
HSS9X5X1/2,HSS,41.9,11.6,,9,,,5,,,,,0.5,0.465,,,,,,,,,,7.75,,16.4,,115,32.5,25.5,3.14,45.2,21.5,18.1,1.97,,109,0.500,35.6,,,,,,,,
HSS9X5X3/8,HSS,32.5,8.97,,9,,,5,,,,,0.375,0.349,,,,,,,,,,11.3,,22.8,,92.5,25.7,20.5,3.21,36.8,17.1,14.7,2.03,,86.9,0.375,27.9,,,,,,,,
HSS9X5X5/16,HSS,27.6,7.59,,9,,,5,,,,,0.3125,0.291,,,,,,,,,,14.2,,27.9,,79.8,22.0,17.7,3.24,32.0,14.6,12.8,2.05,,74.4,0.313,23.8,,,,,,,,
HSS9X5X1/4,HSS,22.4,6.17,,9,,,5,,,,,0.25,0.233,,,,,,,,,,18.5,,35.6,,66.1,18.1,14.7,3.27,26.6,12.0,10.6,2.08,,61.2,0.250,19.4,,,,,,,,
HSS9X5X3/16,HSS,17.1,4.67,,9,,,5,,,,,0.1875,0.174,,,,,,,,,,25.7,,48.7,,51.1,13.8,11.4,3.31,20.7,9.25,8.28,2.10,,46.9,0.188,14.8,,,,,,,,
HSS9X3X1/2,HSS,35.1,9.74,,9,,,3,,,,,0.5,0.465,,,,,,,,,,3.45,,16.4,,80.8,24.6,18.0,2.88,13.2,10.8,8.81,1.17,,40.0,0.500,19.7,,,,,,,,
HSS9X3X3/8,HSS,27.4,7.58,,9,,,3,,,,,0.375,0.349,,,,,,,,,,5.60,,22.8,,66.3,19.7,14.7,2.96,11.2,8.80,7.45,1.21,,33.1,0.375,15.8,,,,,,,,
HSS9X3X5/16,HSS,23.3,6.43,,9,,,3,,,,,0.3125,0.291,,,,,,,,,,7.31,,27.9,,57.7,16.9,12.8,3.00,9.88,7.63,6.59,1.24,,28.9,0.313,13.6,,,,,,,,
HSS9X3X1/4,HSS,19.0,5.24,,9,,,3,,,,,0.25,0.233,,,,,,,,,,9.88,,35.6,,48.2,14.0,10.7,3.04,8.38,6.35,5.59,1.27,,24.2,0.250,11.3,,,,,,,,
HSS9X3X3/16,HSS,14.5,3.98,,9,,,3,,,,,0.1875,0.174,,,,,,,,,,14.2,,48.7,,37.6,10.8,8.35,3.07,6.64,4.92,4.42,1.29,,18.9,0.188,8.66,,,,,,,,
HSS8X8X5/8,HSS,59.1,16.4,,8,,,8,,,,,0.625,0.581,,,,,,,,,,10.8,,10.8,,146,44.7,36.5,2.99,,,,,,244,,63.2,,,,,,,,
HSS8X8X1/2,HSS,48.7,13.5,,8,,,8,,,,,0.5,0.465,,,,,,,,,,14.2,,14.2,,125,37.5,31.2,3.04,,,,,,204,,52.4,,,,,,,,
HSS8X8X3/8,HSS,37.6,10.4,,8,,,8,,,,,0.375,0.349,,,,,,,,,,19.9,,19.9,,100,29.4,24.9,3.10,,,,,,160,,40.7,,,,,,,,
HSS8X8X5/16,HSS,31.8,8.76,,8,,,8,,,,,0.3125,0.291,,,,,,,,,,24.5,,24.5,,85.6,25.1,21.4,3.13,,,,,,136,,34.5,,,,,,,,
HSS8X8X1/4,HSS,25.8,7.10,,8,,,8,,,,,0.25,0.233,,,,,,,,,,31.3,,31.3,,70.7,20.5,17.7,3.15,,,,,,111,,28.1,,,,,,,,
HSS8X8X3/16,HSS,19.6,5.37,,8,,,8,,,,,0.1875,0.174,,,,,,,,,,43.0,,43.0,,54.4,15.7,13.6,3.18,,,,,,84.5,,21.3,,,,,,,,
HSS8X8X1/8,HSS,13.3,3.62,,8,,,8,,,,,0.125,0.116,,,,,,,,,,66.0,,66.0,,37.4,10.7,9.34,3.21,,,,,,57.3,,14.4,,,,,,,,
HSS8X6X5/8,HSS,50.6,14.0,,8,,,6,,,,,0.625,0.581,,,,,,,,,,7.33,,10.8,,114,36.1,28.5,2.85,72.3,29.5,24.1,2.27,,150,0.625,46.0,,,,,,,,
HSS8X6X1/2,HSS,41.9,11.6,,8,,,6,,,,,0.5,0.465,,,,,,,,,,9.90,,14.2,,98.2,30.5,24.6,2.91,62.5,24.9,20.8,2.32,,127,0.500,38.4,,,,,,,,
HSS8X6X3/8,HSS,32.5,8.97,,8,,,6,,,,,0.375,0.349,,,,,,,,,,14.2,,19.9,,79.1,24.1,19.8,2.97,50.6,19.8,16.9,2.38,,100,0.375,30.0,,,,,,,,
HSS8X6X5/16,HSS,27.6,7.59,,8,,,6,,,,,0.3125,0.291,,,,,,,,,,17.6,,24.5,,68.3,20.6,17.1,3.00,43.8,16.9,14.6,2.40,,85.8,0.313,25.5,,,,,,,,
HSS8X6X1/4,HSS,22.4,6.17,,8,,,6,,,,,0.25,0.233,,,,,,,,,,22.8,,31.3,,56.6,16.9,14.2,3.03,36.4,13.9,12.1,2.43,,70.3,0.250,20.8,,,,,,,,
HSS8X6X3/16,HSS,17.1,4.67,,8,,,6,,,,,0.1875,0.174,,,,,,,,,,31.5,,43.0,,43.7,13.0,10.9,3.06,28.2,10.7,9.39,2.46,,53.7,0.188,15.8,,,,,,,,
HSS8X4X5/8,HSS,42.1,11.7,,8,,,4,,,,,0.625,0.581,,,,,,,,,,3.88,,10.8,,82.0,27.4,20.5,2.64,26.6,16.6,13.3,1.51,,70.3,0.625,28.7,,,,,,,,
HSS8X4X1/2,HSS,35.1,9.74,,8,,,4,,,,,0.5,0.465,,,,,,,,,,5.60,,14.2,,71.8,23.5,17.9,2.71,23.6,14.3,11.8,1.56,,61.1,0.500,24.4,,,,,,,,
HSS8X4X3/8,HSS,27.4,7.58,,8,,,4,,,,,0.375,0.349,,,,,,,,,,8.46,,19.9,,58.7,18.8,14.7,2.78,19.6,11.5,9.80,1.61,,49.3,0.375,19.3,,,,,,,,
HSS8X4X5/16,HSS,23.3,6.43,,8,,,4,,,,,0.3125,0.291,,,,,,,,,,10.7,,24.5,,51.0,16.1,12.8,2.82,17.2,9.91,8.58,1.63,,42.6,0.313,16.5,,,,,,,,
HSS8X4X1/4,HSS,19.0,5.24,,8,,,4,,,,,0.25,0.233,,,,,,,,,,14.2,,31.3,,42.5,13.3,10.6,2.85,14.4,8.20,7.21,1.66,,35.3,0.250,13.6,,,,,,,,
HSS8X4X3/16,HSS,14.5,3.98,,8,,,4,,,,,0.1875,0.174,,,,,,,,,,20.0,,43.0,,33.1,10.2,8.27,2.88,11.3,6.33,5.65,1.69,,27.2,0.188,10.4,,,,,,,,
HSS8X4X1/8,HSS,9.85,2.70,,8,,,4,,,,,0.125,0.116,,,,,,,,,,31.5,,66.0,,22.9,7.02,5.73,2.92,7.90,4.36,3.95,1.71,,18.7,0.125,7.10,,,,,,,,
HSS8X3X1/2,HSS,31.7,8.81,,8,,,3,,,,,0.5,0.465,,,,,,,,,,3.45,,14.2,,58.6,20.0,14.6,2.58,11.7,9.64,7.81,1.15,,34.3,0.500,17.4,,,,,,,,
HSS8X3X3/8,HSS,24.9,6.88,,8,,,3,,,,,0.375,0.349,,,,,,,,,,5.60,,19.9,,48.5,16.1,12.1,2.65,10.0,7.88,6.63,1.20,,28.5,0.375,14.0,,,,,,,,
HSS8X3X5/16,HSS,21.2,5.85,,8,,,3,,,,,0.3125,0.291,,,,,,,,,,7.31,,24.5,,42.4,13.9,10.6,2.69,8.81,6.84,5.87,1.23,,24.9,0.313,12.1,,,,,,,,
HSS8X3X1/4,HSS,17.3,4.77,,8,,,3,,,,,0.25,0.233,,,,,,,,,,9.88,,31.3,,35.5,11.5,8.88,2.73,7.49,5.70,4.99,1.25,,20.8,0.250,10.0,,,,,,,,
HSS8X3X3/16,HSS,13.3,3.63,,8,,,3,,,,,0.1875,0.174,,,,,,,,,,14.2,,43.0,,27.8,8.87,6.94,2.77,5.94,4.43,3.96,1.28,,16.2,0.188,7.68,,,,,,,,
HSS8X3X1/8,HSS,9.00,2.46,,8,,,3,,,,,0.125,0.116,,,,,,,,,,22.9,,66.0,,19.3,6.11,4.83,2.80,4.20,3.07,2.80,1.31,,11.3,0.125,5.27,,,,,,,,
HSS8X2X3/8,HSS,22.3,6.18,,8,,,2,,,,,0.375,0.349,,,,,,,,,,2.73,,19.9,,38.2,13.4,9.56,2.49,3.73,4.61,3.73,0.777,,12.1,0.375,8.65,,,,,,,,
HSS8X2X5/16,HSS,19.1,5.26,,8,,,2,,,,,0.3125,0.291,,,,,,,,,,3.87,,24.5,,33.7,11.6,8.43,2.53,3.38,4.06,3.38,0.802,,10.9,0.313,7.57,,,,,,,,
HSS8X2X1/4,HSS,15.6,4.30,,8,,,2,,,,,0.25,0.233,,,,,,,,,,5.58,,31.3,,28.5,9.68,7.12,2.57,2.94,3.43,2.94,0.827,,9.36,0.250,6.35,,,,,,,,
HSS8X2X3/16,HSS,12.0,3.28,,8,,,2,,,,,0.1875,0.174,,,,,,,,,,8.49,,43.0,,22.4,7.51,5.61,2.61,2.39,2.70,2.39,0.853,,7.48,0.188,4.95,,,,,,,,
HSS8X2X1/8,HSS,8.15,2.23,,8,,,2,,,,,0.125,0.116,,,,,,,,,,14.2,,66.0,,15.7,5.19,3.93,2.65,1.72,1.90,1.72,0.879,,5.30,0.125,3.44,,,,,,,,
HSS7X7X5/8,HSS,50.6,14.0,,7,,,7,,,,,0.625,0.581,,,,,,,,,,9.05,,9.05,,93.4,33.1,26.7,2.58,,,,,,158,,47.1,,,,,,,,
HSS7X7X1/2,HSS,41.9,11.6,,7,,,7,,,,,0.5,0.465,,,,,,,,,,12.1,,12.1,,80.5,27.9,23.0,2.63,,,,,,133,,39.3,,,,,,,,
HSS7X7X3/8,HSS,32.5,8.97,,7,,,7,,,,,0.375,0.349,,,,,,,,,,17.1,,17.1,,65.0,22.1,18.6,2.69,,,,,,105,,30.7,,,,,,,,
HSS7X7X5/16,HSS,27.5,7.59,,7,,,7,,,,,0.3125,0.291,,,,,,,,,,21.1,,21.1,,56.1,18.9,16.0,2.72,,,,,,89.7,,26.1,,,,,,,,
HSS7X7X1/4,HSS,22.4,6.17,,7,,,7,,,,,0.25,0.233,,,,,,,,,,27.0,,27.0,,46.5,15.5,13.3,2.75,,,,,,73.5,,21.3,,,,,,,,
HSS7X7X3/16,HSS,17.1,4.67,,7,,,7,,,,,0.1875,0.174,,,,,,,,,,37.2,,37.2,,36.0,11.9,10.3,2.77,,,,,,56.1,,16.2,,,,,,,,
HSS7X7X1/8,HSS,11.6,3.16,,7,,,7,,,,,0.125,0.116,,,,,,,,,,57.3,,57.3,,24.8,8.13,7.09,2.80,,,,,,38.2,,11.0,,,,,,,,
HSS7X5X1/2,HSS,35.1,9.74,,7,,,5,,,,,0.5,0.465,,,,,,,,,,7.75,,12.1,,60.6,21.9,17.3,2.50,35.6,17.3,14.2,1.91,,75.8,0.500,27.2,,,,,,,,
HSS7X5X3/8,HSS,27.4,7.58,,7,,,5,,,,,0.375,0.349,,,,,,,,,,11.3,,17.1,,49.5,17.5,14.1,2.56,29.3,13.8,11.7,1.97,,60.6,0.375,21.4,,,,,,,,
HSS7X5X5/16,HSS,23.3,6.43,,7,,,5,,,,,0.3125,0.291,,,,,,,,,,14.2,,21.1,,43.0,15.0,12.3,2.59,25.5,11.9,10.2,1.99,,52.1,0.313,18.3,,,,,,,,
HSS7X5X1/4,HSS,19.0,5.24,,7,,,5,,,,,0.25,0.233,,,,,,,,,,18.5,,27.0,,35.9,12.4,10.2,2.62,21.3,9.83,8.53,2.02,,42.9,0.250,15.0,,,,,,,,
HSS7X5X3/16,HSS,14.5,3.98,,7,,,5,,,,,0.1875,0.174,,,,,,,,,,25.7,,37.2,,27.9,9.52,7.96,2.65,16.6,7.57,6.65,2.05,,32.9,0.188,11.4,,,,,,,,
HSS7X5X1/8,HSS,9.85,2.70,,7,,,5,,,,,0.125,0.116,,,,,,,,,,40.1,,57.3,,19.3,6.53,5.52,2.68,11.6,5.20,4.63,2.07,,22.5,0.125,7.79,,,,,,,,
HSS7X4X1/2,HSS,31.7,8.81,,7,,,4,,,,,0.5,0.465,,,,,,,,,,5.60,,12.1,,50.7,18.8,14.5,2.40,20.7,12.6,10.4,1.53,,50.5,0.500,21.1,,,,,,,,
HSS7X4X3/8,HSS,24.9,6.88,,7,,,4,,,,,0.375,0.349,,,,,,,,,,8.46,,17.1,,41.8,15.1,11.9,2.46,17.3,10.2,8.63,1.58,,41.0,0.375,16.8,,,,,,,,
HSS7X4X5/16,HSS,21.2,5.85,,7,,,4,,,,,0.3125,0.291,,,,,,,,,,10.7,,21.1,,36.5,13.1,10.4,2.50,15.2,8.83,7.58,1.61,,35.4,0.313,14.4,,,,,,,,
HSS7X4X1/4,HSS,17.3,4.77,,7,,,4,,,,,0.25,0.233,,,,,,,,,,14.2,,27.0,,30.5,10.8,8.72,2.53,12.8,7.33,6.38,1.64,,29.3,0.250,11.8,,,,,,,,
HSS7X4X3/16,HSS,13.3,3.63,,7,,,4,,,,,0.1875,0.174,,,,,,,,,,20.0,,37.2,,23.8,8.33,6.81,2.56,10.0,5.67,5.02,1.66,,22.7,0.188,9.07,,,,,,,,
HSS7X4X1/8,HSS,9.00,2.46,,7,,,4,,,,,0.125,0.116,,,,,,,,,,31.5,,57.3,,16.6,5.73,4.73,2.59,7.03,3.91,3.51,1.69,,15.6,0.125,6.20,,,,,,,,
HSS7X3X1/2,HSS,28.3,7.88,,7,,,3,,,,,0.5,0.465,,,,,,,,,,3.45,,12.1,,40.7,15.8,11.6,2.27,10.2,8.46,6.80,1.14,,28.6,0.500,15.0,,,,,,,,
HSS7X3X3/8,HSS,22.3,6.18,,7,,,3,,,,,0.375,0.349,,,,,,,,,,5.60,,17.1,,34.1,12.8,9.73,2.35,8.71,6.95,5.81,1.19,,23.9,0.375,12.1,,,,,,,,
HSS7X3X5/16,HSS,19.1,5.26,,7,,,3,,,,,0.3125,0.291,,,,,,,,,,7.31,,21.1,,29.9,11.1,8.54,2.38,7.74,6.05,5.16,1.21,,20.9,0.313,10.5,,,,,,,,
HSS7X3X1/4,HSS,15.6,4.30,,7,,,3,,,,,0.25,0.233,,,,,,,,,,9.88,,27.0,,25.2,9.22,7.19,2.42,6.60,5.06,4.40,1.24,,17.5,0.250,8.68,,,,,,,,
HSS7X3X3/16,HSS,12.0,3.28,,7,,,3,,,,,0.1875,0.174,,,,,,,,,,14.2,,37.2,,19.8,7.14,5.65,2.45,5.24,3.94,3.50,1.26,,13.7,0.188,6.69,,,,,,,,
HSS7X3X1/8,HSS,8.15,2.23,,7,,,3,,,,,0.125,0.116,,,,,,,,,,22.9,,57.3,,13.8,4.93,3.95,2.49,3.71,2.73,2.48,1.29,,9.48,0.125,4.60,,,,,,,,
HSS7X2X1/2,HSS,13.9,3.84,,7,,,2,,,,,0.5,0.233,,,,,,,,,,5.58,,27.0,,19.8,7.64,5.67,2.27,2.58,3.02,2.58,0.819,,7.95,0.500,5.52,,,,,,,,
HSS7X2X3/16,HSS,10.7,2.93,,7,,,2,,,,,0.1875,0.174,,,,,,,,,,8.49,,37.2,,15.7,5.95,4.49,2.31,2.10,2.39,2.10,0.845,,6.35,0.188,4.32,,,,,,,,
HSS7X2X1/4,HSS,7.30,2.00,,7,,,2,,,,,0.125,0.116,,,,,,,,,,14.2,,57.3,,11.1,4.13,3.16,2.35,1.52,1.68,1.52,0.871,,4.51,0.125,3.00,,,,,,,,
HSS6X6X5/8,HSS,42.1,11.7,,6,,,6,,,,,0.625,0.581,,,,,,,,,,7.33,,7.33,,55.2,23.2,18.4,2.17,,,,,,94.9,,33.4,,,,,,,,
HSS6X6X1/2,HSS,35.1,9.74,,6,,,6,,,,,0.5,0.465,,,,,,,,,,9.90,,9.90,,48.3,19.8,16.1,2.23,,,,,,81.1,,28.1,,,,,,,,
HSS6X6X3/8,HSS,27.4,7.58,,6,,,6,,,,,0.375,0.349,,,,,,,,,,14.2,,14.2,,39.5,15.8,13.2,2.28,,,,,,64.6,,22.1,,,,,,,,
HSS6X6X5/16,HSS,23.3,6.43,,6,,,6,,,,,0.3125,0.291,,,,,,,,,,17.6,,17.6,,34.3,13.6,11.4,2.31,,,,,,55.4,,18.9,,,,,,,,
HSS6X6X1/4,HSS,19.0,5.24,,6,,,6,,,,,0.25,0.233,,,,,,,,,,22.8,,22.8,,28.6,11.2,9.54,2.34,,,,,,45.6,,15.4,,,,,,,,
HSS6X6X3/16,HSS,14.5,3.98,,6,,,6,,,,,0.1875,0.174,,,,,,,,,,31.5,,31.5,,22.3,8.63,7.42,2.37,,,,,,35.0,,11.8,,,,,,,,
HSS6X6X1/8,HSS,9.85,2.70,,6,,,6,,,,,0.125,0.116,,,,,,,,,,48.7,,48.7,,15.5,5.92,5.15,2.39,,,,,,23.9,,8.03,,,,,,,,
HSS6X5X1/2,HSS,31.7,8.81,,6,,,5,,,,,0.5,0.465,,,,,,,,,,7.75,,9.90,,41.1,17.2,13.7,2.16,30.8,15.2,12.3,1.87,,59.8,0.500,23.0,,,,,,,,
HSS6X5X3/8,HSS,24.9,6.88,,6,,,5,,,,,0.375,0.349,,,,,,,,,,11.3,,14.2,,33.9,13.8,11.3,2.22,25.5,12.2,10.2,1.92,,48.1,0.375,18.2,,,,,,,,
HSS6X5X5/16,HSS,21.2,5.85,,6,,,5,,,,,0.3125,0.291,,,,,,,,,,14.2,,17.6,,29.6,11.9,9.85,2.25,22.3,10.5,8.91,1.95,,41.4,0.313,15.6,,,,,,,,
HSS6X5X1/4,HSS,17.3,4.77,,6,,,5,,,,,0.25,0.233,,,,,,,,,,18.5,,22.8,,24.7,9.87,8.25,2.28,18.7,8.72,7.47,1.98,,34.2,0.250,12.8,,,,,,,,
HSS6X5X3/16,HSS,13.3,3.63,,6,,,5,,,,,0.1875,0.174,,,,,,,,,,25.7,,31.5,,19.3,7.62,6.44,2.31,14.6,6.73,5.84,2.01,,26.3,0.188,9.76,,,,,,,,
HSS6X5X1/8,HSS,9.00,2.46,,6,,,5,,,,,0.125,0.116,,,,,,,,,,40.1,,48.7,,13.4,5.24,4.48,2.34,10.2,4.63,4.07,2.03,,18.0,0.125,6.66,,,,,,,,
HSS6X4X1/2,HSS,28.3,7.88,,6,,,4,,,,,0.5,0.465,,,,,,,,,,5.60,,9.90,,34.0,14.6,11.3,2.08,17.8,11.0,8.89,1.50,,40.3,0.500,17.8,,,,,,,,
HSS6X4X3/8,HSS,22.3,6.18,,6,,,4,,,,,0.375,0.349,,,,,,,,,,8.46,,14.2,,28.3,11.9,9.43,2.14,14.9,8.94,7.47,1.55,,32.8,0.375,14.2,,,,,,,,
HSS6X4X5/16,HSS,19.1,5.26,,6,,,4,,,,,0.3125,0.291,,,,,,,,,,10.7,,17.6,,24.8,10.3,8.27,2.17,13.2,7.75,6.58,1.58,,28.4,0.313,12.2,,,,,,,,
HSS6X4X1/4,HSS,15.6,4.30,,6,,,4,,,,,0.25,0.233,,,,,,,,,,14.2,,22.8,,20.9,8.53,6.96,2.20,11.1,6.45,5.56,1.61,,23.6,0.250,10.1,,,,,,,,
HSS6X4X3/16,HSS,12.0,3.28,,6,,,4,,,,,0.1875,0.174,,,,,,,,,,20.0,,31.5,,16.4,6.60,5.46,2.23,8.76,5.00,4.38,1.63,,18.2,0.188,7.74,,,,,,,,
HSS6X4X1/8,HSS,8.15,2.23,,6,,,4,,,,,0.125,0.116,,,,,,,,,,31.5,,48.7,,11.4,4.56,3.81,2.26,6.15,3.46,3.08,1.66,,12.6,0.125,5.30,,,,,,,,
HSS6X3X1/2,HSS,24.9,6.95,,6,,,3,,,,,0.5,0.465,,,,,,,,,,3.45,,9.90,,26.8,12.1,8.95,1.97,8.69,7.28,5.79,1.12,,23.1,0.500,12.7,,,,,,,,
HSS6X3X3/8,HSS,19.7,5.48,,6,,,3,,,,,0.375,0.349,,,,,,,,,,5.60,,14.2,,22.7,9.90,7.57,2.04,7.48,6.03,4.99,1.17,,19.3,0.375,10.3,,,,,,,,
HSS6X3X5/16,HSS,16.9,4.68,,6,,,3,,,,,0.3125,0.291,,,,,,,,,,7.31,,17.6,,20.1,8.61,6.69,2.07,6.67,5.27,4.45,1.19,,16.9,0.313,8.91,,,,,,,,
HSS6X3X1/4,HSS,13.9,3.84,,6,,,3,,,,,0.25,0.233,,,,,,,,,,9.88,,22.8,,17.0,7.19,5.66,2.10,5.70,4.41,3.80,1.22,,14.2,0.250,7.39,,,,,,,,
HSS6X3X3/16,HSS,10.7,2.93,,6,,,3,,,,,0.1875,0.174,,,,,,,,,,14.2,,31.5,,13.4,5.59,4.47,2.14,4.55,3.45,3.03,1.25,,11.1,0.188,5.71,,,,,,,,
HSS6X3X1/8,HSS,7.30,2.00,,6,,,3,,,,,0.125,0.116,,,,,,,,,,22.9,,48.7,,9.43,3.87,3.14,2.17,3.23,2.40,2.15,1.27,,7.73,0.125,3.93,,,,,,,,
HSS6X2X3/8,HSS,17.2,4.78,,6,,,2,,,,,0.375,0.349,,,,,,,,,,2.73,,14.2,,17.1,7.93,5.71,1.89,2.77,3.46,2.77,0.760,,8.42,0.375,6.35,,,,,,,,
HSS6X2X5/16,HSS,14.8,4.10,,6,,,2,,,,,0.3125,0.291,,,,,,,,,,3.87,,17.6,,15.3,6.95,5.11,1.93,2.52,3.07,2.52,0.785,,7.60,0.313,5.58,,,,,,,,
HSS6X2X1/4,HSS,12.2,3.37,,6,,,2,,,,,0.25,0.233,,,,,,,,,,5.58,,22.8,,13.1,5.84,4.37,1.97,2.21,2.61,2.21,0.810,,6.55,0.250,4.70,,,,,,,,
HSS6X2X3/16,HSS,9.43,2.58,,6,,,2,,,,,0.1875,0.174,,,,,,,,,,8.49,,31.5,,10.5,4.58,3.49,2.01,1.80,2.07,1.80,0.836,,5.24,0.188,3.68,,,,,,,,
HSS6X2X1/8,HSS,6.45,1.77,,6,,,2,,,,,0.125,0.116,,,,,,,,,,14.2,,48.7,,7.42,3.19,2.47,2.05,1.31,1.46,1.31,0.861,,3.72,0.125,2.57,,,,,,,,
HSS5-1/2X5-1/2X3/8,HSS,24.9,6.88,,5.5,,,5.5,,,,,0.375,0.349,,,,,,,,,,12.8,,12.8,,29.7,13.1,10.8,2.08,,,,,,49.0,,18.4,,,,,,,,
HSS5-1/2X5-1/2X5/16,HSS,21.2,5.85,,5.5,,,5.5,,,,,0.3125,0.291,,,,,,,,,,15.9,,15.9,,25.9,11.3,9.43,2.11,,,,,,42.2,,15.7,,,,,,,,
